А101,developer,,Москва,sale,flat,4,14,4,69.7,-1,0,18637710,,,25.1,Бунинская аллея,Скандинавия ЖК
Новые Ватутинки,developer,,Москва,sale,flat,8,9,4,86.6,-1,0,18454460,,,5/3,Аэропорт Внуково,"Новые Ватутинки, мкр. Заречный"
А101,developer,,Москва,sale,flat,2,22,4,83.7,-1,0,18598140,Южное Бутово,м. Бунинская аллея,,Бунинская аллея,Южные сады
А101,developer,,Москва,sale,flat,14,16,4,78.4,-1,0,18827893,,,3.3,Новомосковская,Дзен-кварталы ЖК
А101,developer,,Москва,sale,flat,13,16,4,78.5,-1,0,18758522,,,3.5,Новомосковская,Дзен-кварталы ЖК
1-й ДСК,developer,,Москва,sale,flat,2,15,4,101.1,-1,0,18671654,Молжаниновский,Ленинградское шоссе,228к6,Подрезково,1-й Ленинградский
Plus Development,developer,,Москва,sale,flat,11,23,4,75.1,-1,0,18953083,,,,Филатов Луг,Детали ЖК
А101,developer,,Москва,sale,flat,6,14,4,71.1,-1,0,18888710,,,25.1,Бунинская аллея,Скандинавия ЖК
А101,developer,,Москва,sale,flat,3,11,4,79.7,-1,0,18857020,Южное Бутово,м. Бунинская аллея,,Бунинская аллея,Южные сады
А101,developer,,Москва,sale,flat,8,14,4,69.4,-1,0,18934055,,,25.1,Бунинская аллея,Скандинавия ЖК
,,,Москва,sale,flat,13,16,4,75.95,-1,0,19010898,поселок Газопровод, Лесные Поляны 5-я,2,Корниловская,Смарт Гарден ЖК
А101,developer,,Москва,sale,flat,2,17,4,88.0,-1,0,18896962,,,25.6,Бунинская аллея,Скандинавия ЖК
,,,Москва,sale,flat,9,25,4,79.23,-1,0,19157814,Люблино,Юго-Восточный ао,к26,Перерва,Светлый Мир Станция Л ЖК
Plus Development,developer,,Москва,sale,flat,8,23,4,80.2,-1,0,19106744,,,,Филатов Луг,Детали ЖК
А101,developer,,Москва,sale,flat,7,16,4,72.3,-1,0,19177937,,м. Бунинская аллея,,Бунинская аллея,Скандинавия
,,,Москва,sale,flat,13,16,4,76.63,-1,0,19180967,поселок Газопровод, Лесные Поляны 5-я,,Корниловская,Смарт Гарден ЖК
А101,developer,,Москва,sale,flat,2,21,4,93.1,-1,0,19235763,,,4.2,Новомосковская,Дзен-кварталы ЖК
INGRAD,developer,,Москва,sale,flat,10,22,4,90.0,-1,0,19357619,,,к5,Филатов Луг,Филатов Луг ЖК
А101,developer,,Москва,sale,flat,9,12,4,77.4,-1,0,19464945,,,18.2.2,Бунинская аллея,Скандинавия ЖК
А101,developer,,Москва,sale,flat,4,17,4,78.5,-1,0,19517769,,,25.3,Бунинская аллея,Скандинавия ЖК
А101,developer,,Москва,sale,flat,10,15,4,72.2,-1,0,19623094,,,к10.1.1,Филатов Луг,Прокшино ЖК
А101,developer,,Москва,sale,flat,2,21,4,96.4,-1,0,19694038,,,4.2,Новомосковская,Дзен-кварталы ЖК
А101,developer,,Москва,sale,flat,6,17,4,78.4,-1,0,19691571,,,25.3,Бунинская аллея,Скандинавия ЖК
А101,developer,,Москва,sale,flat,2,16,4,107.4,-1,0,19756337,,,к1.2,Бунинская аллея,Бунинские Кварталы ЖК
А101,developer,,Москва,sale,flat,4,17,4,78.5,-1,0,19760256,,,25.6,Бунинская аллея,Скандинавия ЖК
А101,developer,,Москва,sale,flat,3,17,4,78.7,-1,0,19918498,,,25.2,Бунинская аллея,Скандинавия ЖК
А101,developer,,Москва,sale,flat,2,30,4,91.7,-1,0,20018110,Южное Бутово,м. Бунинская аллея,,Бунинская аллея,Южные сады
А101,developer,,Москва,sale,flat,6,17,4,78.4,-1,0,20152563,,,25.2,Бунинская аллея,Скандинавия ЖК
А101,developer,,Москва,sale,flat,25,30,4,76.9,-1,0,20022622,Южное Бутово,к2.4,к2.4,Бунинская аллея,Южные Сады ЖК
А101,developer,,Москва,sale,flat,2,17,4,86.9,-1,0,20195386,,,25.6,Бунинская аллея,Скандинавия ЖК
Plus Development,developer,,Москва,sale,flat,20,23,4,85.2,-1,0,20273255,,,,Филатов Луг,Детали ЖК
А101,developer,,Москва,sale,flat,2,18,4,91.2,-1,0,20340044,,,1.1,Новомосковская,Дзен-кварталы ЖК
А101,developer,,Москва,sale,flat,2,18,4,90.7,-1,0,20362189,,,2.1,Новомосковская,Дзен-кварталы ЖК
А101,developer,,Москва,sale,flat,2,9,4,83.6,-1,0,20216319,,,25.4,Бунинская аллея,Скандинавия ЖК
А101,developer,,Москва,sale,flat,2,17,4,99.4,-1,0,20235156,,,25.2,Бунинская аллея,Скандинавия ЖК
,,,Москва,sale,flat,3,25,4,84.31,-1,0,20386158,Люблино,Юго-Восточный ао,к8,Братиславская,Светлый Мир Станция Л ЖК
А101,developer,,Москва,sale,flat,18,20,4,91.5,-1,0,20588140,,,6.1,Бунинская аллея,Бунинские Кварталы ЖК
А101,developer,,Москва,sale,flat,3,9,4,83.3,-1,0,20803175,,,25.4,Бунинская аллея,Скандинавия ЖК
А101,developer,,Москва,sale,flat,16,16,4,80.7,-1,0,20812127,,м. Бунинская аллея,,Бунинская аллея,Скандинавия
А101,developer,,Москва,sale,flat,2,13,4,92.6,-1,0,20964427,,,18.1.4,Бунинская аллея,Скандинавия ЖК
А101,developer,,Москва,sale,flat,2,13,4,99.8,-1,0,20824567,,,18.1.4,Бунинская аллея,Скандинавия ЖК
А101,developer,,Москва,sale,flat,5,30,4,91.2,-1,0,21112800,Южное Бутово,м. Бунинская аллея,,Бунинская аллея,Южные сады
1-й ДСК,developer,,Москва,sale,flat,6,14,4,101.1,-1,0,21200670,Молжаниновский,Ленинградское шоссе,228к2,Новоподрезково,1-й Ленинградский
,,,Москва,sale,flat,13,16,4,75.95,-1,0,21132972,поселок Газопровод, Лесные Поляны 5-я,,Корниловская,Смарт Гарден ЖК
А101,developer,,Москва,sale,flat,11,16,4,80.8,-1,0,21152634,Южное Бутово,к2.3,к2.3,Бунинская аллея,Южные Сады ЖК
,,,Москва,sale,flat,13,16,4,76.63,-1,0,21321969,поселок Газопровод, Лесные Поляны 5-я,2,Корниловская,Смарт Гарден ЖК
ID 88171162,homeowner,,Москва,sale,flat,18,18,4,95.2,-1,0,21420000,Троицк, Нагорная,4,,
Абсолют Недвижимость,developer,,Москва,sale,flat,19,22,4,104.6,-1,0,21363389,,,к4,Рассказовка,Город-парк Первый Московский
ID 404548,homeowner,,Москва,sale,flat,3,12,4,74.7,-1,0,21600000,Кунцево, Ивана Франко,38К1,Рабочий посёлок,
Абсолют Недвижимость,developer,,Москва,sale,flat,15,20,4,104.0,-1,0,21785224,,,к2,Новопеределкино,Город-парк Первый Московский
А101,developer,,Москва,sale,flat,13,30,4,83.9,-1,0,21855122,Южное Бутово,к2.4,к2.4,Бунинская аллея,Южные Сады ЖК
А101,developer,,Москва,sale,flat,15,18,4,92.6,-1,0,21771093,,,18.2.6,Бунинская аллея,Скандинавия ЖК
А101,developer,,Москва,sale,flat,20,20,4,96.5,-1,0,22026897,,,6.1,Улица Горчакова,Бунинские Кварталы ЖК
А101,developer,,Москва,sale,flat,11,30,4,83.6,-1,0,22086468,Южное Бутово,к2.3,к2.3,Бунинская аллея,Южные Сады ЖК
А101,developer,,Москва,sale,flat,2,18,4,81.7,-1,0,22032081,,,18.2.3,Бунинская аллея,Скандинавия ЖК
А101,developer,,Москва,sale,flat,2,17,4,106.5,-1,0,22023775,,,25.2,Бунинская аллея,Скандинавия ЖК
Абсолют Недвижимость,developer,,Москва,sale,flat,8,20,4,107.1,-1,0,22017986,,,к2,Новопеределкино,Город-парк Первый Московский
А101,developer,,Москва,sale,flat,15,24,4,100.9,-1,0,22248753,Южное Бутово,м. Бунинская аллея,,Бунинская аллея,Южные Сады ЖК
Абсолют Недвижимость,developer,,Москва,sale,flat,2,20,4,108.2,-1,0,22195443,,,к2,Новопеределкино,Город-парк Первый Московский
Страна Девелопмент,developer,,Москва,sale,flat,16,38,4,78.1,-1,0,22510000,Марьино,Иловайская ,,Перерва,Страна Заречная
,,,Москва,sale,flat,10,16,4,88.47,-1,0,22515009,поселок Газопровод, Лесные Поляны 5-я,,Корниловская,Смарт Гарден ЖК
,,,Москва,sale,flat,10,16,4,88.36,-1,0,22487096,поселок Газопровод, Лесные Поляны 5-я,2,Корниловская,Смарт Гарден ЖК
А101,developer,,Москва,sale,flat,2,17,4,93.8,-1,0,22507216,,,25.6,Бунинская аллея,Скандинавия ЖК
А101,developer,,Москва,sale,flat,4,24,4,100.3,-1,0,22717950,Южное Бутово,м. Бунинская аллея,,Бунинская аллея,Южные Сады ЖК
А101,developer,,Москва,sale,flat,2,17,4,120.8,-1,0,22634736,,,25.3,Бунинская аллея,Скандинавия ЖК
Лайк Стрит,real_estate_agent,,Москва,sale,flat,1,15,4,78.6,-1,0,22800000,Марьина роща,Октябрьская ,42,Марьина Роща,
Страна Девелопмент,developer,,Москва,sale,flat,24,38,4,78.5,-1,0,22860000,Марьино,Иловайская ,,Перерва,Страна Заречная
Абсолют Недвижимость,developer,,Москва,sale,flat,14,20,4,112.5,-1,0,22922910,,,к2,Новопеределкино,Город-парк Первый Московский
Самолет,developer,,Москва,sale,flat,30,30,4,78.11,-1,0,22994256,Бирюлево Восточное,,к2,Орехово,Квартал Герцена ЖК
А101,developer,,Москва,sale,flat,2,21,4,112.9,-1,0,22971989,,,4.2,Новомосковская,Дзен-кварталы ЖК
А101,developer,,Москва,sale,flat,2,19,4,91.6,-1,0,22928671,,,18.1.3,Бунинская аллея,Скандинавия ЖК
А101,developer,,Москва,sale,flat,4,17,4,93.1,-1,0,23220537,,,25.6,Бунинская аллея,Скандинавия ЖК
Абсолют Недвижимость,developer,,Москва,sale,flat,22,22,4,104.1,-1,0,23059902,,,к3,Рассказовка,Город-парк Первый Московский
А101,developer,,Москва,sale,flat,2,17,4,98.6,-1,0,23213102,,,25.7,Бунинская аллея,Скандинавия ЖК
А101,developer,,Москва,sale,flat,10,30,4,81.2,-1,0,23200920,Южное Бутово,к2.1,к2.1,Бунинская аллея,Южные Сады ЖК
А101,developer,,Москва,sale,flat,2,17,4,98.5,-1,0,23039741,,,25.6,Бунинская аллея,Скандинавия ЖК
Страна Девелопмент,developer,,Москва,sale,flat,14,38,4,82.4,-1,0,23410000,Марьино,Иловайская ,,Перерва,Страна Заречная
А101,developer,,Москва,sale,flat,2,17,4,106.7,-1,0,23284181,,,25.7,Бунинская аллея,Скандинавия ЖК
А101,developer,,Москва,sale,flat,14,18,4,87.7,-1,0,23432826,,м. Бунинская аллея,,Бунинская аллея,Скандинавия
ПИК,developer,,Москва,sale,flat,4,15,4,92.5,-1,0,23519975,Кунцево,№ 100 кв-л,1к1,Строгино,Мякинино парк
AFI Development,developer,,Москва,sale,flat,10,25,4,86.0,-1,0,23586812,Метрогородок,,,Бульвар Рокоссовского,Сиреневый парк ЖК
А101,developer,,Москва,sale,flat,16,18,4,73.5,-1,0,23896982,,,5.2.5,Прокшино,Прокшино ЖК
Страна Девелопмент,developer,,Москва,sale,flat,26,38,4,82.6,-1,0,23840000,Марьино,Иловайская ,,Перерва,Страна Заречная
А101,developer,,Москва,sale,flat,3,17,4,98.3,-1,0,23898696,,,25.7,Бунинская аллея,Скандинавия ЖК
А101,developer,,Москва,sale,flat,3,17,4,98.3,-1,0,23735616,,,25.6,Бунинская аллея,Скандинавия ЖК
А101,developer,,Москва,sale,flat,3,17,4,106.4,-1,0,23972558,,,25.7,Бунинская аллея,Скандинавия ЖК
МонАрх,developer,,Москва,sale,flat,3,30,4,95.6,-1,0,24110320,Черемушки, Наметкина,10Д,Воронцовская,Комплекс апартаментов AIST RESIDENCE
Level Group,developer,,Москва,sale,flat,45,45,4,76.8,-1,0,24199915,Нижегородский,,1,Нижегородская,Левел Нижегородская ЖК
Level Group,developer,,Москва,sale,flat,2,11,4,79.6,-1,0,24397737,Нижегородский,,,Нижегородская,Левел Нижегородская ЖК
INGRAD,developer,,Москва,sale,flat,2,22,4,105.8,-1,0,24478615,,,к6,Филатов Луг,Филатов Луг ЖК
Level Group,developer,,Москва,sale,flat,5,11,4,79.0,-1,0,24814687,Нижегородский,,,Нижегородская,Левел Нижегородская ЖК
Алексей Ли,realtor,,Москва,sale,flat,6,14,4,91.3,-1,0,25000000,Северное Бутово, Знаменские Садки,5К1,Бульвар Дмитрия Донского,
INGRAD,developer,,Москва,sale,flat,5,22,4,104.6,-1,0,24981124,,,к6,Филатов Луг,Филатов Луг ЖК
А101,developer,,Москва,sale,flat,2,18,4,105.0,-1,0,25123875,,,18.2.3,Бунинская аллея,Скандинавия ЖК
А101,developer,,Москва,sale,flat,15,16,4,99.6,-1,0,25094618,,,37.2.1,Бунинская аллея,Скандинавия ЖК
ID 295987,unknown,,Москва,sale,flat,3,9,4,70.0,-1,0,24990000,Мещанский,Орлово-Давыдовский переулок,3,Проспект Мира,
А101,developer,,Москва,sale,flat,17,18,4,73.6,-1,0,25239501,,,5.2.6,Прокшино,Прокшино ЖК
Абсолют Недвижимость,developer,,Москва,sale,flat,16,17,4,106.8,-1,0,25309864,,,,Мичуринец,Переделкино Ближнее Город-парк
А101,developer,,Москва,sale,flat,16,17,4,97.4,-1,0,25326240,,,25.7,Бунинская аллея,Скандинавия ЖК
А101,developer,,Москва,sale,flat,16,17,4,101.8,-1,0,25525424,,м. Бунинская аллея,,Бунинская аллея,Скандинавия
AFI Development,developer,,Москва,sale,flat,9,25,4,80.7,-1,0,25554270,Метрогородок,,,Бульвар Рокоссовского,Сиреневый парк ЖК
А101,developer,,Москва,sale,flat,15,16,4,97.5,-1,0,25878255,,м. Бунинская аллея,,Бунинская аллея,Скандинавия
А101,developer,,Москва,sale,flat,10,16,4,93.6,-1,0,25940491,,,,Новомосковская,Скандинавия
Level Group,developer,,Москва,sale,flat,11,11,4,85.2,-1,0,25805100,Нижегородский,,,Нижегородская,Левел Нижегородская ЖК
,,,Москва,sale,flat,2,33,4,86.1,-1,0,25672477,Западное Дегунино, Летчика Осканова,6,Верхние Лихоборы,Тринити-2
Ордер,real_estate_agent,,Москва,sale,flat,4,5,4,103.4,-1,0,25950000,Восточное Измайлово,Измайловский бульвар,60/10,Первомайская,
А101,developer,,Москва,sale,flat,13,15,4,98.3,-1,0,26172375,,,к10.1.1,Филатов Луг,Прокшино ЖК
А101,developer,,Москва,sale,flat,2,17,4,116.4,-1,0,26408832,, Лобановский Лес,13,Прокшино,Прокшино
Абсолют Недвижимость,developer,,Москва,sale,flat,13,17,4,105.4,-1,0,26640284,,,к3,Пыхтино,Переделкино Ближнее Город-парк
Валентина Чалова,realtor,,Москва,sale,flat,2,5,4,102.3,-1,0,26900000,Соколиная гора, Уткина,44,Шоссе Энтузиастов,
Ольга Михайлишина,realtor,,Москва,sale,flat,6,9,4,96.0,-1,0,26700000,Метрогородок,Открытое шоссе,30,Бульвар Рокоссовского,
Level Group,developer,,Москва,sale,flat,45,45,4,84.5,-1,0,26877900,Нижегородский,,1,Нижегородская,Левел Нижегородская ЖК
А101,developer,,Москва,sale,flat,18,18,4,122.0,-1,0,27130702,,,1.1,Новомосковская,Дзен-кварталы ЖК
Абсолют Недвижимость,developer,,Москва,sale,flat,13,17,4,109.6,-1,0,27222482,,,к3,Пыхтино,Переделкино Ближнее Город-парк
Мария Юрова,realtor,,Москва,sale,flat,4,5,4,68.8,-1,0,27500000,Дорогомилово,Студенческая ,19К4,Студенческая,
MR Group,developer,,Москва,sale,flat,38,59,4,76.5,-1,0,27738900,Можайский,Верейская ,29С32А,Давыдково,SET
,,,Москва,sale,flat,2,30,4,83.0,-1,0,27771757,Южнопортовый,Шарикоподшипниковская ,11С6,Дубровка,MYPRIORITY Dubrovka
А101,developer,,Москва,sale,flat,15,16,4,99.7,-1,0,27682204,,,к36.1.1,Бунинская аллея,Скандинавия ЖК
Абсолют Недвижимость,developer,,Москва,sale,flat,16,17,4,104.4,-1,0,27698150,,,к2,Боровское шоссе,Переделкино Ближнее Город-парк
Level Group,developer,,Москва,sale,flat,18,24,4,108.0,-1,0,27823268,Покровское-Стрешнево,Волоколамское шоссе,81/2с6,Тушинская,Апартаментный комплекс Level Стрешнево
,,,Москва,sale,flat,2,30,4,86.2,-1,0,28180520,Южнопортовый,Шарикоподшипниковская ,11С6,Дубровка,MYPRIORITY Dubrovka
Хот Сити,real_estate_agent,,Москва,sale,flat,3,29,4,93.4,-1,0,29000000,Фили-Давыдково, Ивана Франко,6,Кунцевская,MainStreet
,,,Москва,sale,flat,28,30,4,79.8,-1,0,29064741,Южнопортовый,Шарикоподшипниковская ,11С6,Дубровка,MYPRIORITY Dubrovka
EstateLiga,real_estate_agent,,Москва,sale,flat,4,30,4,94.2,-1,0,29500000,Можайский, Петра Алексеева,14,Рабочий посёлок,КутузовGRAD II
,,,Москва,sale,flat,5,26,4,86.3,-1,0,29349293,Западное Дегунино,Северный ао,,Верхние Лихоборы,Тринити ЖК
Абсолют Недвижимость,developer,,Москва,sale,flat,17,21,4,115.3,-1,0,29337059,,,к1,Рассказовка,Город-парк Первый Московский
MR Group,developer,,Москва,sale,flat,44,59,4,85.6,-1,0,29694640,Можайский,Верейская ,29С32А,Давыдково,SET
Level Group,developer,,Москва,sale,flat,25,29,4,91.1,-1,0,29704611,Нижегородский,,,Нижегородская,Левел Нижегородская ЖК
Business Leader,real_estate_agent,,Москва,sale,flat,7,7,4,98.3,-1,0,30000000,Даниловский,3-й Павелецкий проезд,7к4,Крестьянская застава,
А101,developer,,Москва,sale,flat,2,16,4,124.5,-1,0,30052931,, Лобановский Лес,13,Прокшино,Прокшино
Level Group,developer,,Москва,sale,flat,31,37,4,87.4,-1,0,30154791,Нижегородский,,,Нижегородская,Левел Нижегородская ЖК
Страна Девелопмент,developer,,Москва,sale,flat,19,30,4,73.2,-1,0,30590000,Очаково-Матвеевское,Озерная ,42С7,Озёрная,Страна.Озёрная
А101,developer,,Москва,sale,flat,18,18,4,90.0,-1,0,30549060,,,5.2.5,Прокшино,Прокшино ЖК
,,,Москва,sale,flat,2,30,4,93.8,-1,0,30665029,Южнопортовый,Шарикоподшипниковская ,11С6,Дубровка,MYPRIORITY Dubrovka
Level Group,developer,,Москва,sale,flat,26,30,4,84.7,-1,0,30753732,Западное Дегунино,Северный ао,к1,Селигерская,Левел Селигерская ЖК
AFI Development,developer,,Москва,sale,flat,3,13,4,97.1,-1,0,31278523,Метрогородок,,,Бульвар Рокоссовского,Сиреневый парк ЖК
AFI Development,developer,,Москва,sale,flat,2,13,4,97.5,-1,0,31317975,Метрогородок,,,Бульвар Рокоссовского,Сиреневый парк ЖК
Эксклюзив Хоум,real_estate_agent,,Москва,sale,flat,2,22,4,95.2,-1,0,31950000,Нагорный,Электролитный проезд,12Б,Нагорная,Twelve
MR Group,developer,,Москва,sale,flat,18,19,4,98.31,-1,0,31817053,Покровское-Стрешнево,Волоколамское шоссе,95/1к10,Трикотажная,City Bay
INGRAD,developer,,Москва,sale,flat,28,30,4,93.64,-1,0,31992617,Можайский, Петра Алексеева,14,Рабочий посёлок,КутузовGRAD II
Владис,real_estate_agent,,Москва,sale,flat,15,17,4,96.7,-1,0,32000000,,бульвар Скандинавский,17,Потапово,Скандинавия
А101,developer,,Москва,sale,flat,11,15,4,118.7,-1,0,32221850,,проспект Куприна,1к2,Бунинская аллея,Скандинавия
Level Group,developer,,Москва,sale,flat,22,24,4,124.1,-1,0,32187970,Покровское-Стрешнево,Волоколамское шоссе,81/2с6,Тушинская,Апартаментный комплекс Level Стрешнево
1-й ДСК,developer,,Москва,sale,flat,2,25,4,105.3,-1,0,32101232,Гольяново,Монтажная ,вл8/24,Щёлковская,1-й Измайловский
1-й ДСК,developer,,Москва,sale,flat,11,25,4,105.5,-1,0,32462878,Гольяново,Монтажная ,вл8/24,Щёлковская,1-й Измайловский
Страна Девелопмент,developer,,Москва,sale,flat,18,30,4,82.0,-1,0,32690000,Очаково-Матвеевское,Озерная ,42С7,Озёрная,Страна.Озёрная
Основа,developer,,Москва,sale,flat,19,29,4,95.8,-1,0,32715700,Фили-Давыдково, Ивана Франко,6,Кунцевская,MainStreet
MR Group,developer,,Москва,sale,flat,32,48,4,99.29,-1,0,32896574,Покровское-Стрешнево,Волоколамское шоссе,95/1к1,Трикотажная,City Bay
FORMA,developer,,Москва,sale,flat,19,30,4,93.8,-1,0,32766638,Щукино,проезд 4-й Красногорский,3,Стрешнево,Moments
INGRAD,developer,,Москва,sale,flat,14,33,4,93.5,-1,0,32846114,Войковский,,,Балтийская,Инджой ЖК
Азбука Жилья,real_estate_agent,,Москва,sale,flat,6,17,4,130.1,-1,0,33300000,, Лазурная,14,Новомосковская,
Ташир,developer,,Москва,sale,flat,3,19,4,114.0,-1,0,,Можайский,,,Молодёжная,Стеллар Сити ЖК
MR Group,developer,,Москва,sale,flat,23,24,4,111.07,-1,0,33536426,Покровское-Стрешнево,Волоколамское шоссе,95/1к5,Трикотажная,City Bay
MR Group,developer,,Москва,sale,flat,22,29,4,102.6,-1,0,33542874,Южнопортовый,Волгоградский проспект,32/3к4,Дубровка,Метрополия
Центр-Инвест,developer,,Москва,sale,flat,3,35,4,92.4,-1,0,33576108,Левобережный,Фестивальная ,15к24/2,Речной вокзал,Фестиваль парк-2
MR Group,developer,,Москва,sale,flat,19,21,4,108.52,-1,0,33870893,Покровское-Стрешнево,Волоколамское шоссе,,Трикотажная,City Bay
MR Group,developer,,Москва,sale,flat,16,17,4,108.54,-1,0,33933045,Покровское-Стрешнево,Волоколамское шоссе,95/1к4,Трикотажная,City Bay
А101,developer,,Москва,sale,flat,11,16,4,118.5,-1,0,33753399,,,к22.4,Бунинская аллея,Скандинавия ЖК
INGRAD,developer,,Москва,sale,flat,14,33,4,100.9,-1,0,33866850,Войковский,,,Балтийская,Инджой ЖК
Основа,developer,,Москва,sale,flat,27,29,4,90.4,-1,0,34035600,Черемушки, Наметкина,вл10,Новые Черёмушки,Nametkin Tower
MR Group,developer,,Москва,sale,flat,46,49,4,95.27,-1,0,34155695,Покровское-Стрешнево,Волоколамское шоссе,95/1к8,Трикотажная,City Bay
ФСК,developer,,Москва,sale,flat,6,44,4,116.4,-1,0,34227420,Покровское-Стрешнево,,,Тушинская,Скай Гарден ЖК
ID 147910,homeowner,,Москва,sale,flat,14,15,4,100.0,-1,0,34000000,Можайский,Можайское шоссе,45К1,Сетунь,
Основа,developer,,Москва,sale,flat,9,20,4,99.26,-1,0,34542480,Преображенское,Потешная ,,Преображенская площадь,EvoPark Сокольники
ЛСР,developer,,Москва,sale,flat,7,52,4,102.4,-1,0,34414489,Москворечье-Сабурово, Борисовские Пруды,1,Борисово,WAVE
INGRAD,developer,,Москва,sale,flat,21,30,4,98.34,-1,0,34629917,Можайский, Петра Алексеева,14,Рабочий посёлок,КутузовGRAD II
INGRAD,developer,,Москва,sale,flat,2,5,4,97.24,-1,0,34334181,Нагорный,Электролитный проезд,7,Нагорная,TopHills
Monumental Group,real_estate_agent,,Москва,sale,flat,3,6,4,80.0,-1,0,34999000,Басманный,Нижняя Красносельская ,35С2,Бауманская,Kleinhouse
Центр-Инвест,developer,,Москва,sale,flat,14,35,4,92.4,-1,0,34961297,Левобережный,Фестивальная ,15к6,Речной вокзал,Фестиваль парк-2
INGRAD,developer,,Москва,sale,flat,27,33,4,94.6,-1,0,34712809,Войковский,,,Балтийская,Инджой ЖК
,,,Москва,sale,flat,11,30,4,100.2,-1,0,34735960,Южнопортовый,Шарикоподшипниковская ,11С6,Дубровка,MYPRIORITY Dubrovka
Tekta Group,developer,,Москва,sale,flat,26,28,4,82.8,-1,0,35057520,Нагорный,,1,Нагорная,Твелв ЖК
ЛСР,developer,,Москва,sale,flat,11,52,4,102.8,-1,0,35615060,Москворечье-Сабурово, Борисовские Пруды,1,Борисово,WAVE
Центр-Инвест,developer,,Москва,sale,flat,33,35,4,90.8,-1,0,35587445,Левобережный,Фестивальная ,15к24/3,Речной вокзал,Фестиваль парк-2
А101,developer,,Москва,sale,flat,21,21,4,165.6,-1,0,35600589,Южное Бутово,Бартеневская ,18к2,Бульвар Адмирала Ушакова,Южные сады
Tekta Group,developer,,Москва,sale,flat,3,34,4,97.7,-1,0,35523720,Нагорный,,2,Нагорная,Твелв ЖК
Tekta Group,developer,,Москва,sale,flat,23,28,4,85.5,-1,0,35687700,Нагорный,,1,Нагорная,Твелв ЖК
INGRAD,developer,,Москва,sale,flat,31,35,4,86.7,-1,0,35614383,Войковский,,,Балтийская,Инджой ЖК
EXPERT CITY,real_estate_agent,,Москва,sale,flat,17,18,4,122.4,-1,0,35950000,Лефортово, Княжнина,2,Лефортово,Лефорт
Ташир,developer,,Москва,sale,flat,11,19,4,114.7,-1,0,,Можайский,,,Молодёжная,Стеллар Сити ЖК
MR Group,developer,,Москва,sale,flat,32,49,4,100.89,-1,0,35703690,Покровское-Стрешнево,Волоколамское шоссе,95/1к8,Трикотажная,City Bay
Страна Девелопмент,developer,,Москва,sale,flat,18,30,4,94.2,-1,0,36090000,Очаково-Матвеевское,Озерная ,42С7,Озёрная,Страна.Озёрная
А101,developer,,Москва,sale,flat,11,12,4,137.9,-1,0,36118496,,проспект Куприна,1к2,Бунинская аллея,Скандинавия
Центр-Инвест,developer,,Москва,sale,flat,29,35,4,93.0,-1,0,36296425,Левобережный,Фестивальная ,15к6,Речной вокзал,Фестиваль парк-2
Центр-Инвест,developer,,Москва,sale,flat,25,35,4,94.7,-1,0,36253040,Левобережный,Фестивальная ,15к24/1,Речной вокзал,Фестиваль парк-2
Level Group,developer,,Москва,sale,flat,13,32,4,80.7,-1,0,36243038,Хорошево-Мневники,Причальный проезд,10к2,Шелепиха,Level Причальный
КОРТРОС,developer,,Москва,sale,flat,20,26,4,78.9,-1,0,36057300,Останкинский,,,Алексеевская,АйЛав ЖК
INGRAD,developer,,Москва,sale,flat,10,33,4,107.3,-1,0,36137305,Войковский,,,Балтийская,Инджой ЖК
MR Group,developer,,Москва,sale,flat,3,20,4,108.0,-1,0,36783617,Покровское-Стрешнево,Волоколамское шоссе,95/2к10,Трикотажная,City Bay
MR Group,developer,,Москва,sale,flat,43,48,4,105.26,-1,0,36479563,Покровское-Стрешнево,Волоколамское шоссе,95/1к1,Трикотажная,City Bay
ФСК,developer,,Москва,sale,flat,4,30,4,111.0,-1,0,36438525,Покровское-Стрешнево,Строительный проезд,9С9,Трикотажная,Sky Garden
MR Group,developer,,Москва,sale,flat,10,30,4,109.3,-1,0,36890608,Покровское-Стрешнево,,,Тушинская,Ситизен ЖК
Tekta Group,developer,,Москва,sale,flat,3,22,4,95.2,-1,0,37042320,Нагорный,,1,Нагорная,Твелв ЖК
INGRAD,developer,,Москва,sale,flat,29,35,4,88.5,-1,0,37087461,Войковский,,,Балтийская,Инджой ЖК
А101,developer,,Москва,sale,flat,23,23,4,159.7,-1,0,36844754,Южное Бутово,Бартеневская ,18к2,Бульвар Адмирала Ушакова,Южные сады
ELSTATE,real_estate_agent,,Москва,sale,flat,2,23,4,127.7,-1,0,36999999,Теплый Стан, Островитянова,4,Тропарёво,
ID 13336800,realtor,,Москва,sale,flat,5,22,4,119.0,-1,0,36900000,Кунцево,Истринская ,8к3,Кунцевская,На Истринской
Основа,developer,,Москва,sale,flat,2,31,4,90.3,-1,0,37474500,Марфино,Ботаническая ,29Ак3,Владыкино,VERY
ЛСР,developer,,Москва,sale,flat,31,52,4,107.1,-1,0,37399427,Москворечье-Сабурово, Борисовские Пруды,1,Борисово,WAVE
А101,developer,,Москва,sale,flat,16,16,4,134.9,-1,0,37412863,,проспект Куприна,1к2,Бунинская аллея,Скандинавия
Центр-Инвест,developer,,Москва,sale,flat,8,8,4,97.2,-1,0,37469885,Левобережный,Фестивальная ,15к5,Беломорская,Фестиваль парк-2
